Entity,Code,Year,Nuclear (% direct primary energy),Renewables (% direct primary energy),Fossil fuels (% direct primary energy)
Bangladesh,BGD,2015,0,0.3053394,99.69466
Bangladesh,BGD,2016,0,0.3024941,99.6975
Bangladesh,BGD,2017,0,0.33790833,99.66209
Bangladesh,BGD,2018,0,0.2835597,99.716446
Bangladesh,BGD,2019,0,0.2570662,99.74293
Bangladesh,BGD,2020,0,0.25145078,99.74855
Bangladesh,BGD,2021,,0.24931966,99.75068
Belarus,BLR,1985,0,0.0049019065,99.9951
Belarus,BLR,1986,0,0.0042936956,99.99571
Belarus,BLR,1987,0,0.0042320862,99.995766
Belarus,BLR,1988,0,0.004172179,99.99583
Belarus,BLR,1989,0,0.004313864,99.99569
Belarus,BLR,1990,0,0.0042924597,99.99571
Belarus,BLR,1991,0,0.003872042,99.996124
Belarus,BLR,1992,0,0.0042170817,99.99579
Belarus,BLR,1993,0,0.0056367274,99.99436
Belarus,BLR,1994,0,0.0067429356,99.993256
Belarus,BLR,1995,0,0.007978714,99.99202
Belarus,BLR,1996,0,0.0062230933,99.99378
Belarus,BLR,1997,0,0.00807506,99.99192
Belarus,BLR,1998,0,0.011010793,99.98899
Belarus,BLR,1999,0,0.0076805074,99.992325
Belarus,BLR,2020,0.11889049,0.35983717,99.52127
Belarus,BLR,2021,1.9500432,0.36429843,97.68565
Belarus,BLR,2000,,0.010587929,99.98941
Belarus,BLR,2001,,0.012101558,99.9879
Belarus,BLR,2002,,0.011307344,99.98869
Belarus,BLR,2003,,0.011000531,99.989
Belarus,BLR,2004,,0.011932672,99.988075
Belarus,BLR,2005,,0.013024437,99.986984
Belarus,BLR,2006,,0.01257963,99.98743
Belarus,BLR,2007,,0.016967706,99.98304
Belarus,BLR,2008,,0.024461104,99.97554
Belarus,BLR,2009,,0.03757371,99.96243
Belarus,BLR,2010,,0.042540383,99.95746
Belarus,BLR,2011,,0.04698041,99.95302
Belarus,BLR,2012,,0.053294025,99.94671
Belarus,BLR,2013,,0.0776546,99.92235
Belarus,BLR,2014,,0.07170592,99.9283
Belarus,BLR,2015,,0.09499534,99.90501
Belarus,BLR,2016,,0.12314996,99.876854
Belarus,BLR,2017,,0.2524893,99.747505
Belarus,BLR,2018,,0.21243253,99.78757
Belarus,BLR,2019,,0.26229963,99.7377
Belgium,BEL,1965,0,0.06595396,99.934044
Belgium,BEL,1966,0.0015103352,0.075265035,99.92323
Belgium,BEL,1967,0.02254108,0.0570721,99.92039
Belgium,BEL,1968,0.013123152,0.052492607,99.93439
Belgium,BEL,1969,0.0043113222,0.045072913,99.950615
Belgium,BEL,1970,0.010575043,0.04563966,99.94379
Belgium,BEL,1971,0,0.02532736,99.97468
Belgium,BEL,1972,0.0019560412,0.032007948,99.966034
Belgium,BEL,1973,0.013342759,0.050386474,99.93628
Belgium,BEL,1974,0.026918674,0.06329526,99.90979
Belgium,BEL,1975,1.3433306,0.05267187,98.604
Belgium,BEL,1976,1.8907318,0.03127356,98.07799
Belgium,BEL,1977,2.2625263,0.08925789,97.648224
Belgium,BEL,1978,2.272137,0.08770416,97.64016
Belgium,BEL,1979,2.0039918,0.09644882,97.89956
Belgium,BEL,1980,2.315973,0.10667244,97.577354
Belgium,BEL,1981,2.5052357,0.13092142,97.36384
Belgium,BEL,1982,3.2273974,0.07808884,96.69451
Belgium,BEL,1983,5.310062,0.07886012,94.61108
Belgium,BEL,1984,5.9057927,0.07982814,94.01437
Belgium,BEL,1985,7.206882,0.07081702,92.7223
Belgium,BEL,1986,8.065852,0.0945937,91.83956
Belgium,BEL,1987,8.386657,0.115307294,91.49803
Belgium,BEL,1988,8.453187,0.107277915,91.43954
Belgium,BEL,1989,7.9599576,0.09714096,91.94291
Belgium,BEL,1990,7.886685,0.102455646,92.010864
Belgium,BEL,1991,7.6129293,0.0952038,92.29187
Belgium,BEL,1992,7.7546277,0.11010228,92.13527
Belgium,BEL,1993,7.5804806,0.09166656,92.32786
Belgium,BEL,1994,6.908503,0.10203579,92.98946
Belgium,BEL,1995,6.953571,0.112317085,92.93411
Belgium,BEL,1996,6.845273,0.08861451,93.06612
Belgium,BEL,1997,7.4902015,0.092900746,92.41689
Belgium,BEL,1998,7.113385,0.116951354,92.76966
Belgium,BEL,1999,7.679407,0.13316801,92.18742
Belgium,BEL,2000,7.378319,0.15995526,92.46173
Belgium,BEL,2001,7.127208,0.1653056,92.70748
Belgium,BEL,2002,7.333506,0.17621474,92.49028
Belgium,BEL,2003,7.022217,0.17667072,92.80112
Belgium,BEL,2004,6.978533,0.2208079,92.80066
Belgium,BEL,2005,7.1198,0.31503934,92.56516
Belgium,BEL,2006,6.948402,0.43974015,92.61186
Belgium,BEL,2007,7.16045,0.5175799,92.32197
Belgium,BEL,2008,6.6121264,0.64107215,92.7468
Belgium,BEL,2009,7.438669,1.0970355,91.4643
Belgium,BEL,2010,7.0490003,1.5630953,91.3879
Belgium,BEL,2011,7.7001147,1.9903424,90.30955
Belgium,BEL,2012,6.643139,2.3903756,90.966484
Belgium,BEL,2013,6.8722734,2.5347996,90.59293
Belgium,BEL,2014,5.762029,2.910417,91.327545
Belgium,BEL,2015,4.3336377,2.8987243,92.76763
Belgium,BEL,2016,6.9252954,3.0727434,90.00196
Belgium,BEL,2017,6.6326947,3.3395846,90.02772
Belgium,BEL,2018,4.3946953,3.4712472,92.134056
Belgium,BEL,2019,6.7167625,3.8422585,89.44099
Belgium,BEL,2020,5.9038568,5.301953,88.79419
Belgium,BEL,2021,7.888243,4.842148,87.26961
Brazil,BRA,1965,0,11.393827,88.60617
Brazil,BRA,1966,0,11.428998,88.571
Brazil,BRA,1967,0,11.561991,88.43801
Brazil,BRA,1968,0,10.401772,89.598236
Brazil,BRA,1969,0,10.15803,89.841965
Brazil,BRA,1970,0,11.240406,88.75959
Brazil,BRA,1971,0,11.245172,88.75483
Brazil,BRA,1972,0,11.610505,88.389496
Brazil,BRA,1973,0,10.864319,89.13568
Brazil,BRA,1974,0,11.1871395,88.81286
Brazil,BRA,1975,0,11.704056,88.29594
Brazil,BRA,1976,0,12.300845,87.69915
Brazil,BRA,1977,0,13.537208,86.46279
Brazil,BRA,1978,0,14.129928,85.87007
Brazil,BRA,1979,0,15.393541,84.60646
Brazil,BRA,1980,0,17.147322,82.85268
Brazil,BRA,1981,0,17.87735,82.12265
Brazil,BRA,1982,0,19.2394,80.760605
Brazil,BRA,1983,0,21.481394,78.51861
Brazil,BRA,1984,0.17892912,22.8144,77.006676
Brazil,BRA,1985,0.3474535,23.708122,75.94443
Brazil,BRA,1986,0.013615051,23.689203,76.29717
Brazil,BRA,1987,0.08915592,23.392786,76.51807
Brazil,BRA,1988,0.054140717,24.26473,75.68113
Brazil,BRA,1989,0.16043752,24.878355,74.96121
Brazil,BRA,1990,0.20143266,25.092327,74.706245
Brazil,BRA,1991,0.12547988,25.476345,74.39817
Brazil,BRA,1992,0.14544286,24.618286,75.236275
Brazil,BRA,1993,0.034994714,24.740654,75.22435
Brazil,BRA,1994,0.0041184253,24.362831,75.63305
Brazil,BRA,1995,0.17996848,24.247654,75.57238
Brazil,BRA,1996,0.16387795,24.017706,75.81841
Brazil,BRA,1997,0.20212768,23.390247,76.40763
Brazil,BRA,1998,0.2013898,23.307047,76.49156
Brazil,BRA,1999,0.2403985,22.996668,76.76294
Brazil,BRA,2000,0.36212233,22.756811,76.881065
Brazil,BRA,2001,0.85193694,20.14181,79.006256
Brazil,BRA,2002,0.8133252,21.451103,77.735565
Brazil,BRA,2003,0.781315,22.385298,76.83339
Brazil,BRA,2004,0.6447349,22.542652,76.812614
Brazil,BRA,2005,0.53359276,23.268309,76.198105
Brazil,BRA,2006,0.7288182,23.167328,76.10385
Brazil,BRA,2007,0.61718756,24.714746,74.66807
Brazil,BRA,2008,0.6577539,24.798487,74.54376
Brazil,BRA,2009,0.62585974,27.259434,72.11471
Brazil,BRA,2010,0.6259588,25.724348,73.64969
Brazil,BRA,2011,0.64669627,25.16163,74.19168
Brazil,BRA,2012,0.6409131,23.737583,75.621506
Brazil,BRA,2013,0.582133,22.624537,76.793335
Brazil,BRA,2014,0.5594095,22.243507,77.19708
Brazil,BRA,2015,0.55282724,24.13137,75.315796
Brazil,BRA,2016,0.6259015,25.975279,73.39882
Brazil,BRA,2017,0.61110705,25.986603,73.40229
Brazil,BRA,2018,0.61503965,28.641792,70.743164
Brazil,BRA,2019,0.6229374,29.971928,69.405136
Brazil,BRA,2020,0.57863957,31.521687,67.89968
Brazil,BRA,2021,0.5618354,29.125626,70.31254
Bulgaria,BGR,1965,0,1.7239645,98.27604
Bulgaria,BGR,1966,0,1.6127495,98.387245
Bulgaria,BGR,1967,0,1.3908033,98.6092
Bulgaria,BGR,1968,0,0.79387414,99.20613
Bulgaria,BGR,1969,0,1.0078436,98.99215
Bulgaria,BGR,1970,0,1.0490036,98.951
Bulgaria,BGR,1971,0,1.0152031,98.984795
Bulgaria,BGR,1972,0,0.9513285,99.04867
Bulgaria,BGR,1973,0,1.1269747,98.87302
Bulgaria,BGR,1974,0.39614978,0.887922,98.715935
Bulgaria,BGR,1975,0.99836105,0.95888007,98.042755
Bulgaria,BGR,1976,1.8751726,1.1102947,97.014534
Bulgaria,BGR,1977,2.113442,1.2675624,96.618996
Bulgaria,BGR,1978,2.0374424,1.002863,96.959694
Bulgaria,BGR,1979,2.0571315,1.1021299,96.84074
Bulgaria,BGR,1980,1.9423602,1.169827,96.88782
Bulgaria,BGR,1981,2.9684472,1.1777433,95.85381
Bulgaria,BGR,1982,3.4287248,0.97316307,95.598114
Bulgaria,BGR,1983,3.9451518,1.0738833,94.980965
Bulgaria,BGR,1984,4.112466,1.0527396,94.8348
Bulgaria,BGR,1985,4.258162,0.7254214,95.01641
Bulgaria,BGR,1986,3.808729,0.7339771,95.4573
Bulgaria,BGR,1987,3.9048169,0.79660016,95.29859
Bulgaria,BGR,1988,5.0119934,0.811674,94.17633
Bulgaria,BGR,1989,4.5624757,0.8428959,94.594635
Bulgaria,BGR,1990,4.9912457,0.639179,94.369576
Bulgaria,BGR,1991,5.651732,1.0464106,93.30186
Bulgaria,BGR,1992,5.2277794,0.9335966,93.83862
Bulgaria,BGR,1993,6.0046663,0.8345425,93.1608
Bulgaria,BGR,1994,6.9272237,0.66313434,92.409645
Bulgaria,BGR,1995,7.332176,0.98294747,91.684875
Bulgaria,BGR,1996,7.806145,1.2601557,90.9337
Bulgaria,BGR,1997,8.1249075,1.2605484,90.61454
Bulgaria,BGR,1998,8.086186,1.4819173,90.43189
Bulgaria,BGR,1999,8.758576,1.5247477,89.716675
Bulgaria,BGR,2000,10.165389,1.4947786,88.339836
Bulgaria,BGR,2001,10.524613,0.934959,88.54043
Bulgaria,BGR,2002,11.310064,1.2270933,87.462845
Bulgaria,BGR,2003,9.045765,1.5856262,89.36861
Bulgaria,BGR,2004,9.10299,1.7155737,89.18144
Bulgaria,BGR,2005,9.429876,2.1950638,88.37506
Bulgaria,BGR,2006,9.674778,2.1133332,88.21189
Bulgaria,BGR,2007,7.1481385,1.4259177,91.42594
Bulgaria,BGR,2008,7.9083457,1.4858558,90.6058
Bulgaria,BGR,2009,8.962647,2.1842635,88.85309
Bulgaria,BGR,2010,8.699565,3.3020582,87.998375
Bulgaria,BGR,2011,8.572298,2.0676718,89.36003
Bulgaria,BGR,2012,8.917553,3.009427,88.07302
Bulgaria,BGR,2013,8.792517,4.2976704,86.90982
Bulgaria,BGR,2014,9.257762,4.3111606,86.431076
Bulgaria,BGR,2015,8.400213,4.7881746,86.811615
Bulgaria,BGR,2016,9.091517,4.095496,86.81299
Bulgaria,BGR,2017,8.614583,3.397574,87.98785
Bulgaria,BGR,2018,9.233224,5.371176,85.3956
Bulgaria,BGR,2019,9.773066,4.4546843,85.772255
Bulgaria,BGR,2020,10.838027,4.9064093,84.25556
Bulgaria,BGR,2021,9.482181,5.281285,85.236534
CIS (BP),,1965,0.02754727,1.205699,98.766754
CIS (BP),,1966,0.028773708,1.2801685,98.691055
CIS (BP),,1967,0.029839016,1.1725802,98.797585
CIS (BP),,1968,0.04011534,1.331991,98.62789
CIS (BP),,1969,0.044615544,1.4145943,98.54079
CIS (BP),,1970,0.051276397,1.4532658,98.49545
CIS (BP),,1971,0.059953712,1.4033328,98.53671
CIS (BP),,1972,0.10396441,1.2993906,98.59664
CIS (BP),,1973,0.14390174,1.230303,98.62579
CIS (BP),,1974,0.20483923,1.2602124,98.53495
CIS (BP),,1975,0.25997117,1.1445844,98.59544
CIS (BP),,1976,0.33433452,1.189455,98.47621
CIS (BP),,1977,0.42908713,1.2361516,98.33476
CIS (BP),,1978,0.42385924,1.3710569,98.205086
CIS (BP),,1979,0.46904957,1.3534119,98.17754
CIS (BP),,1980,0.57057965,1.419732,98.00969
CIS (BP),,1981,0.6591252,1.41336,97.92751
CIS (BP),,1982,0.73965365,1.2887303,97.97162
CIS (BP),,1983,0.80607647,1.3051308,97.888794
CIS (BP),,1984,1.0084746,1.4235777,97.567955
CIS (BP),,1985,0.9163621,1.700612,97.383026
CIS (BP),,1986,0.92475957,1.6718196,97.40343
CIS (BP),,1987,1.0751526,1.6412934,97.28356
CIS (BP),,1988,1.1419128,1.6759021,97.18218
CIS (BP),,1989,1.1233432,1.6244967,97.25216
CIS (BP),,1990,0.9765643,1.7439386,97.279495
CIS (BP),,1991,1.013448,1.7786475,97.20791
CIS (BP),,1992,1.06112,1.9091454,97.02973
CIS (BP),,1993,1.1485685,2.1375165,96.71391
CIS (BP),,1994,1.0362959,2.3890827,96.57462
CIS (BP),,1995,1.124554,2.4803216,96.39513
CIS (BP),,1996,1.2965108,2.313754,96.38973
CIS (BP),,1997,1.3663609,2.4493148,96.184326
CIS (BP),,1998,1.3058531,2.4581113,96.23603
CIS (BP),,1999,1.5230403,2.4970577,95.979904
CIS (BP),,2000,1.618592,2.542907,95.8385
CIS (BP),,2001,1.6624246,2.6018207,95.735756
CIS (BP),,2002,1.7235309,2.4851344,95.791336
CIS (BP),,2003,1.7820212,2.4107466,95.80723
CIS (BP),,2004,1.6925763,2.6066484,95.700775
CIS (BP),,2005,1.7479788,2.5730035,95.67902
CIS (BP),,2006,1.7564576,2.4570622,95.78648
CIS (BP),,2007,1.7732458,2.4854121,95.74134
CIS (BP),,2008,1.7978926,2.2619972,95.94011
CIS (BP),,2009,1.891111,2.4951627,95.61372
CIS (BP),,2010,1.8869443,2.3775437,95.73551
CIS (BP),,2011,1.8282151,2.2266316,95.94515
CIS (BP),,2012,1.8544612,2.20663,95.93891
CIS (BP),,2013,1.8374083,2.4206815,95.74191
CIS (BP),,2014,1.9095573,2.318587,95.77186
CIS (BP),,2015,2.1030319,2.3026206,95.59435
CIS (BP),,2016,2.0802264,2.490851,95.42892
CIS (BP),,2017,2.1290612,2.5192678,95.35167
CIS (BP),,2018,2.038241,2.4473968,95.514366
CIS (BP),,2019,2.0920687,2.516964,95.39097
CIS (BP),,2020,2.2735722,2.8238502,94.90257
CIS (BP),,2021,2.2116497,2.6792972,95.109055
Canada,CAN,1965,0.011056367,10.200189,89.78876
Canada,CAN,1966,0.014074026,10.719171,89.266754
Canada,CAN,1967,0.011916606,10.430846,89.557236
Canada,CAN,1968,0.06664917,9.888472,90.044876
Canada,CAN,1969,0.036493357,10.391846,89.57166
Canada,CAN,1970,0.06659451,10.15531,89.7781
Canada,CAN,1971,0.26645932,10.1451235,89.58842
Canada,CAN,1972,0.4227947,10.649842,88.92737
Canada,CAN,1973,0.82741266,10.55849,88.6141
Canada,CAN,1974,0.7799919,11.181176,88.03883
Canada,CAN,1975,0.6723333,10.829541,88.49812
Canada,CAN,1976,0.8944094,10.959082,88.14651
Canada,CAN,1977,1.2824919,10.770167,87.947334
Canada,CAN,1978,1.5117167,11.452749,87.03553
Canada,CAN,1979,1.6678935,11.607586,86.72452
Canada,CAN,1980,1.7710181,11.755626,86.47335
Canada,CAN,1981,1.9103203,12.773596,85.316086
Canada,CAN,1982,1.8838899,12.773223,85.34289
Canada,CAN,1983,2.4476984,13.49668,84.05562
Canada,CAN,1984,2.4800928,13.702501,83.817406
Canada,CAN,1985,2.8173435,14.2132435,82.96941
Canada,CAN,1986,3.3271704,14.589418,82.08341
Canada,CAN,1987,3.4931865,14.401136,82.105675
Canada,CAN,1988,3.5451424,13.258765,83.19608
Canada,CAN,1989,3.2971547,12.218403,84.48444
Canada,CAN,1990,3.1667993,13.095464,83.73774
Canada,CAN,1991,3.738793,13.798416,82.46279
Canada,CAN,1992,3.4374013,13.73295,82.82964
Canada,CAN,1993,3.9404538,13.816814,82.24274
Canada,CAN,1994,4.370624,13.617854,82.01152
Canada,CAN,1995,3.834686,13.468197,82.69712
Canada,CAN,1996,3.5510926,13.961522,82.48739
Canada,CAN,1997,3.1040537,13.518304,83.37764
Canada,CAN,1998,2.6856894,12.906432,84.407875
Canada,CAN,1999,2.681416,13.063916,84.25466
Canada,CAN,2000,2.585263,13.142209,84.27253
Canada,CAN,2001,2.7502732,12.389092,84.860634
Canada,CAN,2002,2.6175444,12.609318,84.77314
Canada,CAN,2003,2.5489666,11.925447,85.52558
Canada,CAN,2004,3.0430756,11.894848,85.06208
Canada,CAN,2005,3.113056,12.76169,84.12525
Canada,CAN,2006,3.3220127,12.509365,84.16862
Canada,CAN,2007,3.0339448,12.66014,84.305916
Canada,CAN,2008,3.1784759,13.286193,83.53533
Canada,CAN,2009,3.1119187,13.680803,83.207275
Canada,CAN,2010,3.0592566,12.9492235,83.991516
Canada,CAN,2011,3.055348,13.593308,83.35134
Canada,CAN,2012,3.0903842,13.951607,82.95801
Canada,CAN,2013,3.2960408,14.020359,82.6836
Canada,CAN,2014,3.3886988,13.658214,82.95309
Canada,CAN,2015,3.198104,14.008495,82.7934
Canada,CAN,2016,3.2519352,14.58723,82.160835
Canada,CAN,2017,3.187316,14.707431,82.105255
Canada,CAN,2018,3.11516,14.257065,82.62778
Canada,CAN,2019,3.1378086,14.179728,82.682465
Canada,CAN,2020,3.2753148,15.402177,81.32251
Canada,CAN,2021,3.034861,15.014188,81.95096
Central America (BP),,1971,0.08109907,4.6958294,95.22307
Central America (BP),,1972,0.13295649,4.7643957,95.10265
Central America (BP),,1973,0.07623514,4.563833,95.359924
Central America (BP),,1974,0.04062418,4.8303704,95.129005
Central America (BP),,1975,0.03512424,4.3434634,95.621414
Central America (BP),,1976,0.024041358,4.868776,95.107185
Central America (BP),,1977,0,4.552227,95.44778
Central America (BP),,1978,0,5.7908273,94.20917
Central America (BP),,1979,0,6.597825,93.402176
Central America (BP),,1985,0,11.026118,88.97388
Central America (BP),,1986,0,12.411649,87.58835
Central America (BP),,1987,0,12.061366,87.93864
Central America (BP),,1988,0,13.027829,86.97217
Central America (BP),,1989,0,13.570259,86.42975
Central America (BP),,1990,0,13.735427,86.26457
Central America (BP),,1991,0,12.555358,87.44465
Central America (BP),,1992,0,11.176369,88.82363
Central America (BP),,1993,0,11.381216,88.61878
Central America (BP),,1994,0,10.205152,89.79485
Central America (BP),,1995,0,9.254018,90.74598
Central America (BP),,1996,0,10.547643,89.45236
Central America (BP),,1997,0,9.666829,90.33317
Central America (BP),,1998,0,8.45274,91.547264
Central America (BP),,1999,0,10.108091,89.89191
Central America (BP),,2000,0,10.146837,89.853165
Central America (BP),,2014,0,11.717876,88.28212
Central America (BP),,2015,0,11.641539,88.35846
Central America (BP),,2016,0,11.802927,88.19707
Central America (BP),,2017,0,13.031785,86.968216
Central America (BP),,2018,0,14.030586,85.96941
Central America (BP),,2019,0,11.856622,88.14338
Central America (BP),,2020,0,15.185177,84.81482
Central America (BP),,2021,0,14.685234,85.314766
Central America (BP),,1980,,7.896055,92.10394
Central America (BP),,1981,,8.904085,91.09592
Central America (BP),,1982,,8.806945,91.193054
Central America (BP),,1983,,9.456131,90.54387
Central America (BP),,1984,,10.435449,89.56455
Central America (BP),,2001,,8.874126,91.12587
Central America (BP),,2002,,9.381303,90.61869
Central America (BP),,2003,,9.389441,90.61056
Central America (BP),,2004,,9.703144,90.29686
Central America (BP),,2005,,10.4190235,89.58098
Central America (BP),,2006,,10.396128,89.603874
Central America (BP),,2007,,10.0272,89.9728
Central America (BP),,2008,,10.861559,89.13844
Central America (BP),,2009,,10.764458,89.235535
Central America (BP),,2010,,11.797106,88.202896
Central America (BP),,2011,,11.104582,88.895424
Central America (BP),,2012,,11.821697,88.1783
Central America (BP),,2013,,11.793951,88.20605
Chile,CHL,1965,0,6.0563264,93.94367
Chile,CHL,1966,0,5.943775,94.05623
Chile,CHL,1967,0,5.952726,94.04728
Chile,CHL,1968,0,4.9162908,95.08371
Chile,CHL,1969,0,5.1744785,94.825516
Chile,CHL,1970,0,5.254192,94.74581
Chile,CHL,1971,0,5.5257473,94.47425
Chile,CHL,1972,0,6.447897,93.5521
Chile,CHL,1973,0,6.5524936,93.4475
Chile,CHL,1974,0,7.652553,92.34744
Chile,CHL,1975,0,8.672226,91.32777
Chile,CHL,1976,0,8.527655,91.47235
Chile,CHL,1977,0,8.712096,91.28791
Chile,CHL,1978,0,8.549194,91.450806
Chile,CHL,1979,0,8.4905405,91.50946
Chile,CHL,1980,0,8.727672,91.27233
Chile,CHL,1981,0,8.821372,91.17863
Chile,CHL,1982,0,10.900698,89.0993
Chile,CHL,1983,0,11.640587,88.35941
Chile,CHL,1984,0,11.504634,88.49536
Chile,CHL,1985,0,12.799756,87.20024
Chile,CHL,1986,0,13.2568245,86.74318
Chile,CHL,1987,0,13.761579,86.23842
Chile,CHL,1988,0,11.786797,88.213196
Chile,CHL,1989,0,8.583779,91.41622
Chile,CHL,1990,0,7.2788553,92.72114
Chile,CHL,1991,0,9.638978,90.36102
Chile,CHL,1992,0,11.726945,88.273056
Chile,CHL,1993,0,11.31043,88.689575
Chile,CHL,1994,0,10.526516,89.47349
Chile,CHL,1995,0,10.564682,89.43532
Chile,CHL,1996,0,8.904425,91.09558
Chile,CHL,1997,0,8.613265,91.386734
Chile,CHL,1998,0,6.901648,93.09836
Chile,CHL,1999,0,5.705737,94.294266
Chile,CHL,2000,0,7.567068,92.43294
Chile,CHL,2001,0,8.732185,91.267815
Chile,CHL,2002,0,9.047154,90.95285
Chile,CHL,2003,0,8.812158,91.18784
Chile,CHL,2004,0,7.8084426,92.19156
Chile,CHL,2005,0,9.102981,90.89702
Chile,CHL,2006,0,9.241368,90.75864
Chile,CHL,2007,0,7.429993,92.57001
Chile,CHL,2008,0,8.466543,91.533455
Chile,CHL,2009,0,8.927741,91.07226
Chile,CHL,2010,0,7.7724457,92.227554
Chile,CHL,2011,0,6.966996,93.033005
Chile,CHL,2012,0,7.2100887,92.78991
Chile,CHL,2013,0,7.3630557,92.63695
Chile,CHL,2014,0,8.315964,91.68403
Chile,CHL,2015,0,8.93917,91.06083
Chile,CHL,2016,0,8.092729,91.90727
Chile,CHL,2017,0,9.442618,90.55739
Chile,CHL,2018,0,10.4282255,89.57178
Chile,CHL,2019,0,10.344664,89.65534
Chile,CHL,2020,0,11.674784,88.32522
Chile,CHL,2021,,11.714996,88.285
China,CHN,1965,0,1.4800892,98.51991
China,CHN,1966,0,1.38349,98.6165
China,CHN,1967,0,1.3247913,98.6752
China,CHN,1968,0,1.5537602,98.44624
China,CHN,1969,0,1.2924219,98.70758
China,CHN,1970,0,1.0384737,98.961525
China,CHN,1971,0,1.0598928,98.94011
China,CHN,1972,0,1.1153393,98.88467
China,CHN,1973,0,1.1823096,98.81769
China,CHN,1974,0,1.3002273,98.69977
China,CHN,1975,0,1.2130591,98.78694
China,CHN,1976,0,1.1665797,98.83342
China,CHN,1977,0,1.1157336,98.88426
China,CHN,1978,0,0.95056033,99.049446
China,CHN,1979,0,1.0382297,98.96176
China,CHN,1980,0,1.2351756,98.764824
China,CHN,1981,0,1.4132497,98.58675
China,CHN,1982,0,1.540263,98.45973
China,CHN,1983,0,1.6850069,98.314995
China,CHN,1984,0,1.5740848,98.42591
China,CHN,1985,0,1.5476418,98.452354
China,CHN,1986,0,1.5105848,98.48941
China,CHN,1987,0,1.4808555,98.51914
China,CHN,1988,0,1.5050452,98.49495
China,CHN,1989,0,1.5570476,98.44295
China,CHN,1990,0,1.6490326,98.35097
China,CHN,1991,0,1.5415426,98.45846
China,CHN,1992,0,1.5372312,98.46277
China,CHN,1993,0.017516874,1.6619112,98.32057
China,CHN,1994,0.15224439,1.7361989,98.11155
China,CHN,1995,0.12899658,1.9522597,97.91875
China,CHN,1996,0.13642603,1.8041,98.05947
China,CHN,1997,0.13647242,1.882776,97.98075
China,CHN,1998,0.13327901,1.9069254,97.95979
China,CHN,1999,0.13630335,1.8198467,98.043846
China,CHN,2000,0.14775474,1.9912411,97.86101
China,CHN,2001,0.14690171,2.3603668,97.49273
China,CHN,2002,0.19365056,2.2590132,97.54733
China,CHN,2003,0.28524005,1.9217707,97.79299
China,CHN,2004,0.28438434,2.0476763,97.66794
China,CHN,2005,0.2630831,2.0453975,97.69152
China,CHN,2006,0.24785937,2.073645,97.6785
China,CHN,2007,0.25861448,2.138618,97.60277
China,CHN,2008,0.27697134,2.7610273,96.962
China,CHN,2009,0.27107292,2.647971,97.080956
China,CHN,2010,0.27155966,2.9290874,96.799355
China,CHN,2011,0.2927698,2.733932,96.9733
China,CHN,2012,0.3202001,3.3395383,96.340256
China,CHN,2013,0.35102952,3.553613,96.09536
China,CHN,2014,0.41120127,4.094904,95.4939
China,CHN,2015,0.5252938,4.3519344,95.12277
China,CHN,2016,0.64685416,4.706773,94.64637
China,CHN,2017,0.73153484,4.9928327,94.27563
China,CHN,2018,0.84158146,5.3329105,93.82551
China,CHN,2019,0.9662819,5.66714,93.36658
China,CHN,2020,0.9948955,6.000896,93.00421
China,CHN,2021,1.041866,6.3469014,92.61123
Colombia,COL,1965,0,4.3238926,95.6761
Colombia,COL,1966,0,4.4152207,95.58478
Colombia,COL,1967,0,4.640739,95.35927
Colombia,COL,1968,0,4.932124,95.06787
Colombia,COL,1969,0,5.4349766,94.565025
Colombia,COL,1970,0,5.5558486,94.44415
Colombia,COL,1971,0,6.0465713,93.95343
Colombia,COL,1972,0,5.9537387,94.04626
Colombia,COL,1973,0,6.551183,93.448814
Colombia,COL,1974,0,6.648235,93.35176
Colombia,COL,1975,0,7.443633,92.556366
Colombia,COL,1976,0,7.5196176,92.48038
Colombia,COL,1977,0,7.5025215,92.49748
Colombia,COL,1978,0,8.175663,91.82434
Colombia,COL,1979,0,8.487966,91.51204
Colombia,COL,1980,0,9.185648,90.81435
Colombia,COL,1981,0,8.800091,91.19991
Colombia,COL,1982,0,9.0231,90.97689
Colombia,COL,1983,0,8.601446,91.39855
Colombia,COL,1984,0,9.467319,90.532684
